Year,Month,State,Primary Mode,Etiology,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2020,3,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,42,0.0,42.0,0.0,42
2020,3,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,38,0.0,38.0,0.0,38
2020,3,Minnesota,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,20,1.0,20.0,0.0,20
2020,1,Arizona,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,39,0.0,39.0,0.0,39
2020,2,Massachusetts,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining,8,1.0,8.0,0.0,8
2020,3,Oregon,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,3,Ohio,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,16,1.0,16.0,0.0,16
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,57,1.0,57.0,0.0,57
2020,2,Ohio,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,24,0.0,0.0,0.0,14
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,2,Ohio,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,40,0.0,40.0,0.0,40
2020,3,Ohio,Indeterminate/Other/Unknown,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,17,2.0,17.0,0.0,17
2020,3,Ohio,Indeterminate/Other/Unknown,Norovirus Genogroup II,Suspected,Restaurant,2,0.0,2.0,0.0,2
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,School/college/university,25,0.0,25.0,0.0,25
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,25,0.0,25.0,0.0,25
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,21,0.0,21.0,0.0,21
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,8,1.0,8.0,0.0,8
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,32,0.0,32.0,0.0,32
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,26,2.0,26.0,0.0,26
2020,2,California,Food,Other - Bacterium,Suspected,Restaurant - Sit-down dining,14,0.0,14.0,0.0,14
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,23,0.0,23.0,0.0,23
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,23,0.0,23.0,0.0,23
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,60,0.0,60.0,0.0,60
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,23,8.0,23.0,0.0,23
2020,3,Minnesota,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,2.0,18.0,0.0,18
2020,2,Kentucky,Person-to-person,Norovirus Genogroup I,Suspected,Long-term care/nursing home/assisted living facility,19,0.0,19.0,0.0,19
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,21,1.0,21.0,0.0,21
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,2,Illinois,Person-to-person,Norovirus Genogroup I,Suspected,Long-term care/nursing home/assisted living facility,16,0.0,16.0,0.0,16
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,33,2.0,33.0,0.0,33
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,2,0.0,2.0,0.0,2
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,3,0.0,3.0,0.0,3
2020,3,Ohio,Food,Norovirus Genogroup II,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0.0,7.0,0.0,7
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,23,1.0,23.0,0.0,23
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,31,0.0,31.0,0.0,31
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,28,0.0,28.0,0.0,28
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,27,0.0,27.0,0.0,27
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,21,0.0,21.0,0.0,21
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,32,10.0,32.0,0.0,32
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,"Other, specify",11,0.0,11.0,0.0,11
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2020,3,Ohio,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,25,0.0,25.0,0.0,25
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,20,0.0,20.0,0.0,20
2020,3,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2020,3,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,28,0.0,28.0,0.0,28
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,School/college/university,72,0.0,72.0,0.0,72
2020,3,Nebraska,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,18,0.0,18.0,0.0,18
2020,3,Kentucky,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,33,0.0,33.0,0.0,33
2020,4,Nebraska,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,19,0.0,19.0,0.0,19
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,27,0.0,27.0,0.0,27
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,17,1.0,17.0,0.0,17
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,3,Minnesota,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,7,1.0,7.0,0.0,7
2020,3,Kentucky,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,42,1.0,42.0,0.0,42
2020,4,South Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,1.0,11.0,0.0,11
2020,4,South Carolina,Person-to-person,Norovirus unknown,Confirmed,Hospital,13,0.0,0.0,0.0,13
2020,3,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,38,1.0,38.0,0.0,38
2020,3,Nebraska,Animal Contact,Cryptosporidium parvum,Confirmed,Farm/dairy; Private home/residence,19,0.0,19.0,0.0,19
2020,3,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,21,0.0,21.0,0.0,21
2020,2,Connecticut,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,59,1.0,42.0,0.0,42
2020,3,Connecticut,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,57,0.0,36.0,2.0,36
2020,4,New Hampshire,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,17,1.0,17.0,0.0,17
2020,4,New Hampshire,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,22,0.0,22.0,0.0,22
2020,1,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",51,3.0,41.0,0.0,41
2020,4,Ohio,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2020,4,Texas,Indeterminate/Other/Unknown,Shigella sonnei,Suspected,Unknown,4,0.0,4.0,0.0,4
2020,4,Wisconsin,Person-to-person,Norovirus Genogroup II; Clostridium difficile,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,23,0.0,23.0,0.0,23
2020,4,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2020,4,Ohio,Person-to-person,Salmonella enterica,Confirmed,"Other, specify",2,0.0,2.0,0.0,2
2020,4,Florida,Food,Other - Virus,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0.0,13.0,0.0,13
2020,2,Texas,Indeterminate/Other/Unknown,Shigella sonnei,Confirmed,Unknown,2,0.0,2.0,0.0,2
2020,4,Florida,Food,Vibrio parahaemolyticus,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,2.0,0.0,2
2020,4,Texas,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,29,0.0,29.0,0.0,29
2020,2,Pennsylvania,Indeterminate/Other/Unknown,Norovirus unknown,Confirmed,Private home/residence,3,0.0,2.0,0.0,2
2020,4,Pennsylvania,Indeterminate/Other/Unknown,Norovirus unknown,Confirmed,Other healthcare facility,19,0.0,2.0,0.0,2
2020,5,Florida,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining,13,1.0,13.0,0.0,13
2020,2,New Hampshire,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,81,0.0,81.0,0.0,81
2020,4,New Hampshire,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,19,0.0,19.0,0.0,19
2020,5,New Mexico,Food,Salmonella unknown,Confirmed,Prison/jail,18,0.0,18.0,0.0,18
2020,5,Wisconsin,Food,"Campylobacter coli; Escherichia coli, Enteropathogenic",Confirmed; Suspected,Other,14,1.0,14.0,0.0,14
2020,2,Illinois,Food,Norovirus unknown,Suspected,School/college/university,6,0.0,0.0,0.0,0
2020,3,Illinois,Food,Bacillus cereus,Suspected,Restaurant - other or unknown type,2,0.0,2.0,0.0,2
2020,5,Florida,Person-to-person,Other - Virus,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,5,Florida,Food,Staphylococcus aureus,Suspected,Restaurant - Buffet,5,0.0,5.0,0.0,5
2020,5,Multistate,Indeterminate/Other/Unknown,Salmonella enterica,Suspected,"Other, specify",7,0.0,7.0,0.0,7
2020,2,Florida,Food,Norovirus Genogroup II,Confirmed,Banquet Facility (food prepared and served on-site),30,0.0,30.0,0.0,30
2020,5,Utah,Animal Contact,Cryptosporidium unknown,Confirmed,Petting zoo,2,0.0,2.0,0.0,2
2020,6,Florida,Food,Bacillus cereus,Suspected,Prison/jail,95,0.0,95.0,0.0,95
2020,6,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2020,2,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,2,1.0,1.0,0.0,1
2020,4,Tennessee,Animal Contact,Cryptosporidium parvum,Confirmed,Farm/dairy; Private home/residence; Veterinary clinic,9,1.0,7.0,0.0,9
2020,5,Pennsylvania,Person-to-person,Campylobacter jejuni,Suspected,Private home/residence,3,0.0,3.0,0.0,3
2020,4,Wisconsin,Water,Legionella pneumophila,Confirmed,Long Term Care Facility,2,2.0,2.0,0.0,2
2020,4,Massachusetts,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Prison/jail,7,1.0,7.0,0.0,7
2020,2,Ohio,Water,Legionella pneumophila,Confirmed,Hospital/Health Care,2,2.0,2.0,0.0,2
2020,1,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,School/college/university,2,0.0,0.0,0.0,0
2020,3,Virginia,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,26,0.0,26.0,0.0,26
2020,2,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,3,Virginia,Person-to-person,Norovirus; Norovirus Genogroup II,Suspected; Confirmed,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2020,1,Virginia,Person-to-person,Norovirus,Suspected,"Other, specify",14,1.0,14.0,0.0,14
2020,5,Virginia,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,Private home/residence,6,0.0,6.0,0.0,6
2020,4,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,15,0.0,15.0,0.0,15
2020,4,Virginia,Animal Contact,Cryptosporidium unknown,Confirmed,Farm/dairy,3,0.0,3.0,0.0,3
2020,3,Virginia,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,4,Virginia,Indeterminate/Other/Unknown,Norovirus Genogroup II; Norovirus Genogroup II,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2020,6,Ohio,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enterotoxigenic",Confirmed; Suspected,Grocery store,6,0.0,6.0,0.0,6
2020,6,Ohio,Food,Salmonella enterica,Confirmed,Restaurant - other or unknown type,5,0.0,0.0,0.0,0
2020,6,Florida,Food,Staphylococcus aureus,Suspected,Restaurant - Sit-down dining,7,0.0,7.0,0.0,7
2020,6,Florida,Food,Clostridium perfringens,Suspected,Restaurant - Sit-down dining,4,0.0,4.0,0.0,4
2020,2,Michigan,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,3,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,51,0.0,51.0,0.0,51
2020,6,Nebraska,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,3,0.0,3.0,0.0,3
2020,1,Kentucky,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,5,0.0,0.0,0.0,5
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,59,12.0,59.0,0.0,59
2020,6,Ohio,Person-to-person,Campylobacter jejuni,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2020,5,Kentucky,Food,Salmonella enterica,Confirmed,Prison/jail,40,0.0,40.0,0.0,40
2020,6,Ohio,Indeterminate/Other/Unknown,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,5,Puerto Rico,Food,Norovirus Genogroup I,Suspected,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site),27,0.0,27.0,0.0,27
2020,3,Connecticut,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,23,0.0,10.0,0.0,10
2020,7,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,16,0.0,16.0,0.0,16
2020,6,Ohio,Food,Cyclospora cayetanensis,Confirmed,Restaurant - Sit-down dining,5,1.0,5.0,0.0,5
2020,2,Connecticut,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,40,1.0,33.0,0.0,33
2020,5,Nebraska,Animal Contact,Cryptosporidium parvum,Confirmed,Farm/dairy,5,0.0,0.0,0.0,0
2020,7,Massachusetts,Person-to-person,Norovirus,Suspected,Child day care,3,0.0,3.0,0.0,3
2020,7,Hawaii,Food,Salmonella unknown,Confirmed,Caterer (food prepared off-site from where served); Other,11,1.0,11.0,0.0,11
2020,2,Michigan,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,19,0.0,19.0,0.0,19
2020,3,Michigan,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,43,1.0,43.0,0.0,43
2020,2,Michigan,Person-to-person,Norovirus,Suspected,Camp,24,0.0,24.0,0.0,24
2020,2,Michigan,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,30,1.0,30.0,0.0,30
2020,2,Michigan,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,3,Michigan,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,2,Michigan,Person-to-person,Norovirus,Suspected,School/college/university,55,0.0,55.0,0.0,55
