Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,27,2,27,0,27,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Long-term care/nursing home/assisted living facility,45,0,45,1,45,,,,,,,,
2020,3,Wisconsin,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2020,2,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2020,3,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,1,9,0,9,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,2,Illinois,Indeterminate/Other/Unknown,,,,"Other, specify",5,0,5,0,5,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,61,5,61,0,61,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Suspected,School/college/university,16,0,16,0,16,,,,,,,,
2020,2,Illinois,Person-to-person,,,,Long-term care/nursing home/assisted living facility,15,1,15,0,15,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,9,1,9,0,9,,,,,,,,
2020,3,South Carolina,Person-to-person,Norovirus unknown,,Suspected,School/college/university,30,0,0,0,30,,,,,,,,
2020,3,South Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2020,3,South Carolina,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,chicken salad sandwich,,Multiple,,,,,
2020,2,Puerto Rico,Indeterminate/Other/Unknown,,,,Other healthcare facility,48,3,26,0,0,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,2,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,27,,0,,0,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,30,0,30,0,30,,,,,,,,
2020,2,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,17,1,17,0,17,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,1,8,0,8,,,,,,,,
2020,2,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2020,3,Minnesota,Person-to-person,,,,Child day care,3,0,3,0,3,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,38,1,38,1,38,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,8,,0,,0,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,,,,,,
2020,3,North Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,38,0,38,0,38,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,21,,0,,0,,,,,,,,
2020,2,North Carolina,Person-to-person,,,,Other healthcare facility,15,,0,,0,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,20,1,20,0,20,,,,,,,,
2020,1,Arizona,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,39,0,39,0,39,,,,,,,,
2020,2,Arizona,Person-to-person,,,,School/college/university,3,0,3,0,3,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,20,,0,,0,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,5,,0,,0,,,,,,,,
2020,2,Massachusetts,Indeterminate/Other/Unknown,,,,Office/indoor workplace,3,0,1,0,1,,,,,,,,
2020,2,Massachusetts,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - Sit-down dining,8,1,8,0,8,,,,,,,,
2020,3,Oregon,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2020,3,Ohio,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,unknown - unknown; GII.P untypeable - GII.4 untypeable,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,16,1,16,0,16,,,,,,,,
2020,3,Alabama,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,7,,0,,0,,,,,,,,
2020,2,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,57,1,57,0,57,,,,,,,,
2020,2,Ohio,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,24,0,0,0,14,,,,,,,,
2020,3,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,16,,0,,0,,,,,,,,
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2020,2,Ohio,Person-to-person,Norovirus Genogroup II,GII.P7 - GII.7,Suspected,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2020,3,Ohio,Indeterminate/Other/Unknown,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,9,,0,,0,,,,,,,,
2020,2,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,17,2,17,0,17,,,,,,,,
2020,2,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,12,,0,,0,,,,,,,,
2020,3,Ohio,Indeterminate/Other/Unknown,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant,2,0,2,0,2,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,25,0,25,0,25,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Long-term care/nursing home/assisted living facility,8,1,8,0,8,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,32,0,32,0,32,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,26,2,26,0,26,,,,,,,,
2020,2,California,Food,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,14,0,14,0,14,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,60,0,60,0,60,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,23,8,23,0,23,,,,,,,,
2020,3,Oregon,Person-to-person,,,,Hospital,5,0,5,0,5,,,,,,,,
2020,3,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,18,2,18,0,18,,,,,,,,
2020,2,Kentucky,Person-to-person,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,20,,0,,0,,,,,,,,
2020,3,Kentucky,Person-to-person,,,,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2020,3,Wisconsin,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,21,1,21,0,21,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus Genogroup I,unknown - GI.2,Suspected,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,33,2,33,0,33,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,2,0,2,0,2,,,,,,,,
2020,3,Illinois,Person-to-person,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,3,0,3,0,3,,,,,,,,
2020,3,Ohio,Food,Norovirus Genogroup II,GII.P untypeable - GII.4 untypeable,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,,,,,,,,
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,23,1,23,0,23,,,,,,,,
2020,3,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,,0,,0,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,31,0,31,0,31,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,40,,0,,0,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,32,10,32,0,32,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,"Other, specify",11,0,11,0,11,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,3,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2020,3,Alabama,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,7,,0,,0,,,,,,,,
2020,3,Ohio,Indeterminate/Other/Unknown,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,6,,0,,0,,,,,,,,
2020,2,Texas,Indeterminate/Other/Unknown,,,,Private home/residence,2,0,0,0,0,,,,,,,,
2020,2,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2020,3,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,2,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,3,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,1,9,2,9,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,3,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2020,3,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,,0,,0,,,,,,,,
2020,3,Ohio,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.12; unknown,Suspected; Suspected,Long-term care/nursing home/assisted living facility,8,,0,,0,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,School/college/university,72,0,72,0,72,,,,,,,,
2020,3,Nebraska,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2020,3,Kentucky,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,,
2020,4,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,8,,0,,0,,,,,,,,
2020,4,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,14,,0,,0,,,,,,,,
2020,4,Nebraska,Person-to-person,Norovirus Genogroup II,unknown - unknown,Suspected,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,4,Ohio,Indeterminate/Other/Unknown,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,,0,,0,,,,,,,,
2020,3,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,32,1,32,0,32,,,,,,,,
2020,2,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,17,1,17,0,17,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,7,1,7,0,7,,,,,,,,
2020,3,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,43,,0,,0,,,,,,,,
2020,3,Kentucky,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,42,1,42,0,42,,,,,,,,
2020,4,South Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,11,1,11,0,11,,,,,,,,
2020,4,South Carolina,Person-to-person,Norovirus unknown,,Confirmed,Hospital,13,0,0,0,13,,,,,,,,
2020,3,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,38,1,38,0,38,,,,,,,,
2020,4,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2020,2,Kentucky,Person-to-person,,,,Long-term care/nursing home/assisted living facility,110,0,110,0,110,,,,,,,,
2020,3,Nebraska,Animal Contact,Cryptosporidium parvum,IIaA15G2R2,Confirmed,Farm/dairy; Private home/residence,19,0,19,0,19,,,,,,Cattle,Bottle calves,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,31,0,31,,0,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,3,0,3,,0,,,,,,,,
2020,3,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2020,2,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,59,1,42,0,42,,,,,,,,
2020,2,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,45,0,42,0,42,,,,,,,,
2020,3,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,41,1,31,0,31,,,,,,,,
2020,3,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,57,0,36,2,36,,,,,,,,
2020,4,New Hampshire,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,17,1,17,0,17,,,,,,,,
2020,4,New Hampshire,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2020,3,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2020,4,New Hampshire,Person-to-person,,,,Other healthcare facility,5,1,5,0,5,,,,,,,,
2020,1,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",51,3,41,0,41,clover sprouts,clover seeds,Nuts-Seeds,,,,,
